id,player_name,season_rows,seasons,minutes,games,goals,npg,xG,npxG,assists,xA,shots,key_passes,xGChain,xGBuildup,main_league,main_team,np_shots,np_goals,np_xg,np_residual,np_conversion,avg_shot_xg,pens_taken,pens_scored,position,pos_share,col_agreement,position_ambiguous,shots_per90,npg_per90,npxg_per90,xa_per90,kp_per90,xgchain_per90,xgbuildup_per90,np_residual_per90,shots_per90_pct,shots_per90_z,npg_per90_pct,npg_per90_z,npxg_per90_pct,npxg_per90_z,xa_per90_pct,xa_per90_z,kp_per90_pct,kp_per90_z,xgchain_per90_pct,xgchain_per90_z,xgbuildup_per90_pct,xgbuildup_per90_z,np_residual_per90_pct,np_residual_per90_z,avg_shot_xg_pct,avg_shot_xg_z,np_conversion_pct,np_conversion_z,shots_head,shots_leftfoot,shots_otherbodypart,shots_rightfoot,goals_head,goals_leftfoot,goals_otherbodypart,goals_rightfoot,residual_head,residual_leftfoot,residual_otherbodypart,residual_rightfoot,reliable_head,reliable_leftfoot,reliable_otherbodypart,reliable_rightfoot,left_share,footedness,weaker_foot_shots,weaker_foot_reliable,zone_edge_of_box,zone_outside_box,zone_six_yard_box,sit_directfreekick,sit_fromcorner,sit_openplay,sit_penalty,sit_setpiece,season_progression,peak_year,peak_residual,trough_year,trough_residual
6163,Nélson Semedo,5,5,13815.0,165.0,1.0,1.0,5.712260758969933,5.712260758969933,8.0,7.10934329777956,86.0,98.0,35.23419380467385,25.17619135696441,premier_league,Wolverhampton Wanderers,86.0,1.0,5.712260481435802,-4.71,0.0116,0.0664,0.0,0.0,D,0.557,0.5569308722403185,True,0.5603,0.0065,0.0372,0.0463,0.6384,0.2295,0.164,-0.0307,64.9,0.236,26.9,-0.875,43.8,-0.298,65.7,0.01,77.6,0.516,47.3,-0.259,33.8,-0.555,14.9,-0.844,32.2,-0.559,26.6,-0.872,1,31,0,54,0,0,0,1,-0.04,-1.65,,-3.02,False,True,False,True,0.365,two_footed,31,True,0.605,0.047,0.349,0.0,0.116,0.86,0.0,0.023,2020: -0.3 -> 2021: -1.4 -> 2022: -0.8 -> 2023: -1.2 -> 2024: -1.0,2020.0,-0.31,2021.0,-1.39
227,Robert Lewandowski,5,5,13777.0,166.0,145.0,125.0,143.26972942240536,125.97135787643492,27.0,23.445842267014086,637.0,150.0,164.93184584379196,39.27450688928366,la_liga,Barcelona,614.0,125.0,125.97137465141712,-0.97,0.2036,0.2052,23.0,20.0,F,1.0,1.0,False,4.011,0.8166,0.8229,0.1532,0.9799,1.0774,0.2566,-0.0063,98.7,2.64,99.8,3.959,99.9,3.953,59.5,0.059,34.0,-0.529,99.2,3.202,80.4,0.796,60.1,0.241,96.7,1.944,95.6,1.793,166,108,1,339,20,26,0,79,-9.99,-0.8,-0.07,9.89,True,True,False,True,0.242,right,108,True,0.221,0.003,0.775,0.033,0.115,0.772,0.036,0.044,2020: +7.7 -> 2021: -4.1 -> 2022: -2.2 -> 2023: +0.1 -> 2024: -2.4,2020.0,7.74,2021.0,-4.14
2665,Jeffrey Gouweleeuw,5,5,13762.0,156.0,5.0,4.0,7.090000402182341,5.574446910992265,5.0,7.716437044553459,75.0,60.0,25.448293277062476,21.897117200307548,bundesliga,Augsburg,73.0,4.0,5.574448121711608,-1.57,0.0548,0.0764,2.0,1.0,D,0.812,0.812236593518384,False,0.4774,0.0262,0.0365,0.0505,0.3924,0.1664,0.1432,-0.0103,52.7,-0.087,41.7,-0.339,42.7,-0.321,68.7,0.101,62.7,-0.108,24.0,-0.741,22.3,-0.737,46.9,-0.104,40.9,-0.367,42.4,-0.314,20,21,1,31,2,2,0,0,0.32,0.15,-0.04,-2.0,False,False,False,True,0.404,two_footed,21,False,0.288,0.055,0.658,0.013,0.373,0.347,0.027,0.24,2020: +0.6 -> 2021: -0.8 -> 2022: -1.4 -> 2023: -0.1 -> 2024: +0.0,2020.0,0.64,2022.0,-1.35
7382,Dan Burn,5,5,13747.0,164.0,6.0,6.0,11.631791392341256,11.631791392341256,4.0,7.512687837705016,100.0,50.0,45.027627343311906,41.13472547195852,premier_league,Newcastle United,100.0,6.0,11.63179113809019,-5.63,0.06,0.1163,0.0,0.0,D,0.85,0.850221866589074,False,0.6547,0.0393,0.0762,0.0492,0.3273,0.2948,0.2693,-0.0369,77.4,0.603,56.3,0.017,86.4,1.007,67.7,0.073,56.2,-0.274,67.5,0.239,72.0,0.368,10.6,-1.068,72.6,0.396,45.6,-0.246,67,18,0,15,4,1,0,1,-3.25,-1.43,,-0.95,True,False,False,False,0.545,two_footed,15,False,0.07,0.0,0.93,0.0,0.55,0.22,0.0,0.23,2020: -0.1 -> 2021: -0.6 -> 2022: -1.3 -> 2023: -2.1 -> 2024: -1.6,2020.0,-0.08,2023.0,-2.11
6048,Lewis Dunk,5,5,13726.0,156.0,10.0,10.0,10.313833272084594,10.313833272084594,1.0,3.78828236553818,119.0,40.0,53.36178552918136,52.53331780619919,premier_league,Brighton,119.0,10.0,10.313833340071136,-0.31,0.084,0.0867,0.0,0.0,D,1.0,1.0,False,0.7803,0.0656,0.0676,0.0248,0.2623,0.3499,0.3445,-0.002,88.2,1.091,80.1,0.732,80.3,0.72,42.1,-0.458,45.9,-0.439,78.4,0.66,85.9,1.026,63.9,0.197,51.5,-0.17,59.8,0.064,86,5,1,27,8,0,0,2,1.48,-0.4,-0.69,-0.71,True,False,False,True,0.156,right,5,False,0.118,0.025,0.857,0.076,0.689,0.076,0.0,0.16,2020: +2.3 -> 2021: -0.5 -> 2022: -1.0 -> 2023: +0.0 -> 2024: -1.1,2020.0,2.29,2024.0,-1.11
204,Granit Xhaka,5,5,13661.0,161.0,14.0,14.0,9.884520521387458,9.884520521387458,18.0,15.64339196216315,154.0,186.0,95.0670133586973,79.1862207967788,premier_league,Arsenal,154.0,14.0,9.884520720690482,4.12,0.0909,0.0642,0.0,0.0,M,1.0,0.6431447185418344,True,1.0146,0.0922,0.0651,0.1031,1.2254,0.6263,0.5217,0.0271,57.2,0.005,69.5,0.251,50.6,-0.242,60.7,0.076,73.2,0.486,92.7,1.526,96.0,2.211,84.1,0.805,42.7,-0.348,72.3,0.433,9,131,0,14,2,11,0,1,0.58,3.55,,-0.01,False,True,False,False,0.903,left,14,False,0.714,0.032,0.253,0.078,0.123,0.747,0.0,0.052,2020: +0.2 -> 2021: -0.1 -> 2022: +1.2 -> 2023: +1.6 -> 2024: +1.2,2023.0,1.59,2021.0,-0.11
1639,Sebastiano Luperto,5,5,13650.0,157.0,4.0,4.0,6.5322029162198305,6.5322029162198305,6.0,3.133496700786054,73.0,36.0,22.360520294867456,20.71601990237832,serie_a,Empoli,73.0,4.0,6.532204115763304,-2.53,0.0548,0.0895,0.0,0.0,D,1.0,1.0,False,0.4813,0.0264,0.0431,0.0207,0.2374,0.1474,0.1366,-0.0167,53.3,-0.072,42.1,-0.334,50.3,-0.1,35.3,-0.547,39.8,-0.502,16.9,-0.886,19.8,-0.795,34.3,-0.336,53.0,-0.117,42.4,-0.314,43,24,1,5,2,1,1,0,-1.63,-0.8,0.2,-0.3,True,False,False,False,0.828,left,5,False,0.178,0.014,0.808,0.0,0.616,0.178,0.0,0.205,2020: -0.2 -> 2021: -0.8 -> 2022: +0.3 -> 2023: -0.5 -> 2024: -1.5,2022.0,0.34,2024.0,-1.47
6433,Jules Koundé,5,5,13646.0,162.0,8.0,8.0,9.890736371278763,9.890736371278763,10.0,12.699211742728949,90.0,97.0,85.07828550413251,77.23996843770146,la_liga,Barcelona,90.0,8.0,9.890734780579802,-1.89,0.0889,0.1099,0.0,0.0,D,1.0,1.0,False,0.5936,0.0528,0.0652,0.0838,0.6397,0.5611,0.5094,-0.0125,70.1,0.365,68.6,0.384,78.1,0.639,83.2,0.826,77.9,0.519,97.0,2.272,97.0,2.471,41.6,-0.184,68.7,0.274,62.1,0.128,40,12,1,37,4,1,0,3,0.09,-1.27,-0.04,-0.67,True,False,False,True,0.245,right,12,False,0.2,0.011,0.789,0.0,0.467,0.433,0.0,0.1,2020: -0.1 -> 2021: +0.5 -> 2022: -0.7 -> 2023: -0.8 -> 2024: -0.7,2021.0,0.45,2023.0,-0.76
343,Pierre-Emile Højbjerg,5,5,13641.0,175.0,10.0,10.0,8.96390431188047,8.96390431188047,15.0,12.116997671313584,129.0,121.0,90.29027877002954,77.3463835567236,premier_league,Tottenham,129.0,10.0,8.963904654607171,1.04,0.0775,0.0695,0.0,0.0,M,1.0,0.8042665493732131,False,0.8511,0.066,0.0591,0.0799,0.7983,0.5957,0.5103,0.0069,45.9,-0.27,58.5,-0.087,45.2,-0.331,48.7,-0.27,44.0,-0.326,90.7,1.346,95.4,2.118,71.0,0.351,49.7,-0.2,63.2,0.198,14,8,0,107,0,1,0,9,-1.01,-0.11,,2.16,False,False,False,True,0.07,right,8,False,0.643,0.023,0.333,0.085,0.271,0.612,0.0,0.031,2020: +0.9 -> 2021: -0.6 -> 2022: +2.5 -> 2023: -0.5 -> 2024: -1.1,2022.0,2.47,2024.0,-1.11
2399,Iñaki Williams,5,5,13614.0,181.0,42.0,39.0,54.240881132893264,51.26802946161479,25.0,33.33320052642375,389.0,189.0,98.63846849091351,26.934427520260215,la_liga,Athletic Club,385.0,39.0,51.26803272962569,-12.27,0.1013,0.1332,4.0,3.0,F,1.0,1.0,False,2.5452,0.2578,0.3389,0.2204,1.2494,0.6521,0.1781,-0.0811,74.1,0.576,59.1,0.092,72.9,0.491,84.5,0.985,58.8,0.005,81.3,0.801,56.8,-0.038,20.9,-0.684,61.1,0.227,44.3,-0.194,55,86,1,243,3,6,0,30,-4.77,-5.57,-0.09,-1.84,True,True,False,True,0.261,right,86,True,0.265,0.003,0.732,0.0,0.067,0.882,0.01,0.041,2020: -0.6 -> 2021: -7.3 -> 2022: -0.8 -> 2023: +0.6 -> 2024: -4.2,2023.0,0.57,2021.0,-7.27
8636,Jonathan Christian David,5,5,13589.0,178.0,87.0,67.0,89.59552978724241,71.35332402773201,15.0,21.025045352987945,382.0,188.0,110.06122892163694,28.552388744428754,ligue_1,Lille,358.0,67.0,71.35331768216564,-4.35,0.1872,0.1993,24.0,20.0,F,1.0,1.0,False,2.371,0.4437,0.4726,0.1392,1.2451,0.7289,0.1891,-0.0288,64.6,0.331,90.8,1.379,90.7,1.447,50.6,-0.134,58.5,-0.004,89.1,1.235,60.9,0.079,44.1,-0.038,95.7,1.804,92.9,1.475,42,121,2,193,6,26,0,35,-1.68,1.25,-1.35,-2.57,True,True,False,True,0.385,two_footed,121,True,0.198,0.014,0.788,0.0,0.05,0.864,0.063,0.024,2020: +2.8 -> 2021: +0.6 -> 2022: -2.7 -> 2023: -1.0 -> 2024: -4.1,2020.0,2.81,2024.0,-4.13
7322,Bukayo Saka,5,5,13580.0,168.0,52.0,41.0,54.125607043504715,44.99158017337322,39.0,42.09586989507079,421.0,328.0,108.14413428492844,49.09447865746915,premier_league,Arsenal,409.0,41.0,44.99158123228697,-3.99,0.1002,0.11,12.0,11.0,F,1.0,0.8102356406480118,False,2.7106,0.2717,0.2982,0.279,2.1738,0.7167,0.3254,-0.0264,80.3,0.809,62.6,0.188,62.3,0.2,94.7,1.792,94.6,1.835,88.5,1.166,91.8,1.528,45.9,-0.008,41.1,-0.327,43.7,-0.215,20,297,0,92,3,27,0,11,-2.18,0.09,,-1.9,False,True,False,True,0.763,left,92,True,0.298,0.002,0.699,0.007,0.086,0.862,0.029,0.017,2020: -2.2 -> 2021: +0.6 -> 2022: +3.0 -> 2023: -2.2 -> 2024: -3.2,2022.0,2.98,2024.0,-3.18
7276,Robin Le Normand,5,5,13500.0,159.0,4.0,4.0,6.25918360427022,6.25918360427022,2.0,2.2093906700611115,65.0,17.0,33.798267133533955,33.14586395397782,la_liga,Real Sociedad,65.0,4.0,6.259183300659057,-2.26,0.0615,0.0963,0.0,0.0,D,1.0,1.0,False,0.4333,0.0267,0.0417,0.0147,0.1133,0.2253,0.221,-0.0151,44.3,-0.258,42.5,-0.326,49.1,-0.147,25.6,-0.677,12.8,-0.817,45.8,-0.291,57.2,-0.056,37.0,-0.278,58.7,0.013,45.8,-0.227,42,6,4,13,2,0,0,2,-1.81,-0.65,-0.39,0.59,True,False,False,False,0.316,right,6,False,0.092,0.0,0.908,0.0,0.585,0.062,0.0,0.354,2020: -1.6 -> 2021: -1.0 -> 2022: -0.4 -> 2023: +1.2 -> 2024: -0.4,2023.0,1.16,2020.0,-1.58
1791,Trent Alexander-Arnold,5,5,13445.0,166.0,12.0,12.0,11.303414735011756,11.303414735011756,38.0,50.904797706753016,238.0,354.0,105.5171052441001,74.11029866710305,premier_league,Liverpool,238.0,12.0,11.303412454668422,0.7,0.0504,0.0475,0.0,0.0,D,1.0,1.0,False,1.5932,0.0803,0.0757,0.3408,2.3697,0.7063,0.4961,0.0047,99.7,4.252,88.1,1.132,86.0,0.991,100.0,6.416,99.8,4.91,99.6,3.381,96.4,2.354,74.5,0.439,15.1,-0.92,40.6,-0.37,2,40,0,196,0,1,0,11,-0.16,-1.14,,2.01,False,True,False,True,0.169,right,40,True,0.748,0.034,0.218,0.164,0.13,0.655,0.0,0.05,2020: -0.6 -> 2021: -0.2 -> 2022: +0.1 -> 2023: +0.2 -> 2024: +1.1,2024.0,1.11,2020.0,-0.59
125,Maximilian Eggestein,5,5,13416.0,161.0,7.0,7.0,7.720821776427329,7.720821776427329,10.0,10.310252374969423,136.0,123.0,45.605293391272426,33.48531578667462,bundesliga,Freiburg,136.0,7.0,7.720823566429311,-0.72,0.0515,0.0568,0.0,0.0,M,1.0,1.0,False,0.9123,0.047,0.0518,0.0692,0.8251,0.3059,0.2246,-0.0048,50.4,-0.167,45.6,-0.332,39.7,-0.439,39.9,-0.43,46.2,-0.275,43.1,-0.361,48.5,-0.217,57.6,0.088,33.2,-0.555,42.0,-0.259,12,39,0,85,0,3,0,4,-1.23,0.48,,0.02,False,True,False,True,0.315,right,39,True,0.625,0.007,0.368,0.0,0.14,0.809,0.0,0.051,2020: +1.0 -> 2021: -0.0 -> 2022: +0.4 -> 2023: -1.3 -> 2024: -0.8,2020.0,0.99,2023.0,-1.3
1122,Manuel Locatelli,5,5,13407.0,169.0,10.0,7.0,10.056823181919754,7.772926461882889,14.0,11.398094064556062,142.0,132.0,64.29134381562471,50.88919906131923,serie_a,Juventus,139.0,7.0,7.772926190868014,-0.77,0.0504,0.0559,3.0,3.0,M,1.0,1.0,False,0.9331,0.047,0.0522,0.0765,0.8861,0.4316,0.3416,-0.0052,52.0,-0.132,45.6,-0.332,40.1,-0.433,46.6,-0.321,51.6,-0.159,72.6,0.379,82.5,0.74,56.8,0.079,32.0,-0.58,41.3,-0.278,10,30,0,99,1,1,0,5,0.22,-0.69,,-0.3,False,True,False,True,0.233,right,30,True,0.712,0.029,0.259,0.042,0.127,0.768,0.021,0.042,2020: +0.0 -> 2021: +0.7 -> 2022: -1.3 -> 2023: -0.2 -> 2024: +0.0,2021.0,0.69,2022.0,-1.33
7298,Ben White,5,5,13398.0,160.0,6.0,6.0,4.598711582832038,4.598711582832038,11.0,12.637836655601859,54.0,96.0,60.97819261625409,53.71988273411989,premier_league,Arsenal,54.0,6.0,4.598711162805555,1.4,0.1111,0.0852,0.0,0.0,D,0.761,0.7605612778026571,False,0.3627,0.0403,0.0309,0.0849,0.6449,0.4096,0.3609,0.0094,31.3,-0.533,57.7,0.044,35.8,-0.509,83.7,0.85,78.0,0.532,87.8,1.116,88.1,1.17,79.9,0.61,50.3,-0.199,74.6,0.415,10,8,0,36,1,2,0,3,0.21,0.61,,0.58,False,False,False,True,0.182,right,8,False,0.389,0.0,0.611,0.0,0.333,0.574,0.0,0.093,2020: -0.5 -> 2021: -0.7 -> 2022: +1.0 -> 2023: +2.0 -> 2024: -0.4,2023.0,1.98,2021.0,-0.69
6945,Youssouf Fofana,5,5,13396.0,171.0,7.0,7.0,11.457417383790016,11.457417383790016,19.0,14.815128834918141,196.0,144.0,69.55888167768717,52.54250520374626,ligue_1,Monaco,196.0,7.0,11.457417828030875,-4.46,0.0357,0.0585,0.0,0.0,M,1.0,1.0,False,1.3168,0.047,0.077,0.0995,0.9675,0.4673,0.353,-0.03,75.9,0.514,45.6,-0.332,59.4,-0.066,58.6,0.022,59.1,-0.004,77.7,0.59,84.3,0.833,25.7,-0.479,35.5,-0.507,31.4,-0.536,17,39,0,140,2,2,0,3,0.24,-2.26,,-2.43,False,True,False,True,0.218,right,39,True,0.684,0.082,0.235,0.02,0.184,0.755,0.0,0.041,2020: -1.6 -> 2021: -0.9 -> 2022: -0.0 -> 2023: -1.7 -> 2024: -0.1,2022.0,-0.03,2023.0,-1.71
6221,Pau Torres,5,5,13365.0,153.0,10.0,10.0,9.927977244369686,9.927977244369686,3.0,4.872268873266876,64.0,40.0,58.24888364877552,57.10465381387621,la_liga,Villarreal,64.0,10.0,9.927978897467252,0.07,0.1562,0.1551,0.0,0.0,D,1.0,1.0,False,0.431,0.0673,0.0669,0.0328,0.2694,0.3922,0.3845,0.0005,43.4,-0.267,81.3,0.779,79.7,0.696,53.6,-0.284,46.8,-0.421,84.6,0.983,90.5,1.377,67.6,0.287,88.6,1.138,87.3,0.998,45,16,1,2,4,6,0,0,-1.46,2.11,-0.04,-0.53,True,False,False,False,0.889,left,2,False,0.078,0.016,0.906,0.0,0.719,0.094,0.0,0.188,2020: +0.9 -> 2021: +0.2 -> 2022: -1.1 -> 2023: +0.5 -> 2024: -0.4,2020.0,0.92,2022.0,-1.12
3423,Kylian Mbappe-Lottin,5,5,13349.0,163.0,143.0,117.0,127.07608075626194,103.66462712921202,39.0,42.746041579172015,681.0,251.0,175.31605085730553,52.965557967312634,ligue_1,Paris Saint Germain,650.0,117.0,103.66463172202927,13.34,0.18,0.1595,31.0,26.0,F,1.0,1.0,False,4.3824,0.7888,0.6989,0.2882,1.6923,1.182,0.3571,0.0899,99.5,3.163,99.7,3.767,99.2,3.066,95.5,1.919,81.6,0.882,99.7,3.792,95.0,1.864,94.1,1.43,80.8,0.854,91.5,1.335,15,133,0,502,3,28,0,86,-1.45,-0.09,,14.88,False,True,False,True,0.209,right,133,True,0.309,0.012,0.678,0.016,0.044,0.875,0.046,0.019,2020: +2.7 -> 2021: +3.1 -> 2022: +1.2 -> 2023: +5.8 -> 2024: +0.6,2023.0,5.78,2024.0,0.55
2290,Iago Aspas,5,5,13315.0,172.0,62.0,44.0,56.2096137329936,38.37145588360727,36.0,39.219485993962735,349.0,329.0,101.05453553888947,42.899211135692894,la_liga,Celta Vigo,325.0,44.0,38.37145454483105,5.63,0.1354,0.1181,24.0,18.0,F,1.0,1.0,False,2.1968,0.2974,0.2594,0.2651,2.2238,0.6831,0.29,0.0381,54.7,0.085,68.6,0.366,54.1,-0.078,93.0,1.6,95.3,1.934,84.9,0.976,87.0,1.151,81.7,0.789,48.1,-0.134,69.5,0.469,23,233,2,67,0,32,1,11,-2.42,8.43,0.03,-0.41,False,True,False,True,0.777,left,67,True,0.36,0.031,0.609,0.083,0.023,0.788,0.069,0.037,2020: +0.5 -> 2021: +3.1 -> 2022: +1.5 -> 2023: -0.7 -> 2024: +1.2,2021.0,3.12,2023.0,-0.69
7736,Brendan Chardonnet,5,5,13267.0,155.0,8.0,8.0,8.773665378801525,8.773665378801525,2.0,4.537951544858515,83.0,41.0,29.37742229923606,27.1026118863374,ligue_1,Brest,83.0,8.0,8.773665837012228,-0.77,0.0964,0.1057,0.0,0.0,D,1.0,1.0,False,0.5631,0.0543,0.0595,0.0308,0.2781,0.1993,0.1839,-0.0052,65.6,0.246,70.3,0.425,71.4,0.449,50.6,-0.327,48.9,-0.399,35.3,-0.49,43.0,-0.381,58.3,0.081,65.0,0.193,67.5,0.225,58,6,1,18,3,1,1,3,-2.23,0.14,0.95,0.37,True,False,False,False,0.25,right,6,False,0.108,0.024,0.867,0.0,0.639,0.084,0.0,0.277,2020: -0.2 -> 2021: +1.0 -> 2022: -0.8 -> 2023: -0.5 -> 2024: -0.4,2021.0,1.04,2022.0,-0.79
153,Maximilian Arnold,5,5,13247.0,154.0,17.0,14.0,10.142175926361233,6.353291137609631,17.0,22.126046965830028,188.0,244.0,49.2908764090389,41.34513919055462,bundesliga,Wolfsburg,183.0,14.0,6.353289504535487,7.65,0.0765,0.0347,5.0,3.0,M,1.0,1.0,False,1.2433,0.0951,0.0432,0.1503,1.6577,0.3349,0.2809,0.052,72.2,0.39,71.1,0.288,31.7,-0.566,81.0,0.782,89.1,1.308,51.2,-0.191,68.1,0.244,93.4,1.366,9.1,-1.172,61.8,0.18,3,162,0,18,0,14,0,0,-0.45,8.65,,-0.56,False,True,False,False,0.9,left,18,False,0.803,0.137,0.06,0.245,0.059,0.633,0.027,0.037,2020: +1.0 -> 2021: +2.6 -> 2022: +1.1 -> 2023: +1.1 -> 2024: +1.8,2021.0,2.63,2020.0,0.99
239,Pascal Groß,5,5,13245.0,166.0,18.0,14.0,23.109591451473534,18.542615388520062,39.0,37.14266896061599,177.0,364.0,89.10385518334806,59.13477389886975,premier_league,Brighton,171.0,14.0,18.542611011303954,-4.54,0.0819,0.1084,6.0,4.0,M,0.599,0.0,True,1.1619,0.0951,0.126,0.2524,2.4734,0.6055,0.4018,-0.0308,68.0,0.253,71.1,0.288,82.2,0.66,96.8,2.307,98.5,2.859,91.8,1.404,89.7,1.232,24.7,-0.497,82.7,0.887,65.9,0.275,11,42,1,117,0,7,0,7,-1.54,0.74,-0.6,-3.15,False,True,False,True,0.264,right,42,True,0.515,0.0,0.485,0.073,0.062,0.808,0.034,0.023,2020: -2.0 -> 2021: -0.1 -> 2022: +3.0 -> 2023: -2.3 -> 2024: -3.2,2022.0,3.05,2024.0,-3.2
6434,Franck Zambo,5,5,13229.0,166.0,9.0,9.0,14.768038902431726,14.768038902431726,16.0,13.325274961069226,181.0,148.0,64.17455237265676,48.32138167414814,serie_a,Napoli,181.0,9.0,14.768036441877475,-5.77,0.0497,0.0816,0.0,0.0,M,1.0,1.0,False,1.2314,0.0612,0.1005,0.0907,1.0069,0.4366,0.3287,-0.0393,71.5,0.37,55.8,-0.149,72.6,0.282,55.3,-0.109,61.7,0.071,73.2,0.409,80.0,0.634,18.0,-0.688,62.5,0.138,39.9,-0.29,43,35,0,103,4,3,0,2,-0.89,-0.51,,-4.37,True,True,False,True,0.254,right,35,True,0.464,0.028,0.508,0.006,0.249,0.663,0.0,0.083,2020: -1.4 -> 2021: -1.1 -> 2022: -1.4 -> 2023: -2.7 -> 2024: +0.9,2024.0,0.94,2023.0,-2.7
7049,Evan Ndicka,5,5,13208.0,148.0,8.0,8.0,7.817528200335801,7.817528200335801,9.0,4.484706883318722,88.0,36.0,44.11748222447932,42.35912203229964,bundesliga,Eintracht Frankfurt,88.0,8.0,7.817529234569516,0.18,0.0909,0.0888,0.0,0.0,D,1.0,1.0,False,0.5996,0.0545,0.0533,0.0306,0.2453,0.3006,0.2886,0.0012,70.7,0.388,70.5,0.43,63.0,0.241,50.3,-0.332,41.6,-0.482,68.6,0.283,75.9,0.537,69.1,0.313,52.4,-0.13,64.0,0.153,62,19,1,6,5,3,0,0,0.62,1.17,-0.04,-1.57,True,False,False,False,0.76,left,6,False,0.034,0.011,0.955,0.0,0.682,0.102,0.0,0.216,2020: +1.3 -> 2021: +1.5 -> 2022: -0.5 -> 2023: -1.2 -> 2024: -1.0,2021.0,1.51,2023.0,-1.16
183,Jonathan Tah,5,5,13201.0,157.0,11.0,11.0,6.800631462596357,6.800631462596357,3.0,3.0299201123416424,85.0,25.0,53.188015394844115,51.92908302042633,bundesliga,Bayer Leverkusen,85.0,11.0,6.800631276331838,4.2,0.1294,0.08,0.0,0.0,D,1.0,1.0,False,0.5795,0.075,0.0464,0.0207,0.1704,0.3626,0.354,0.0286,67.7,0.31,85.8,0.988,54.7,0.01,35.3,-0.547,23.7,-0.672,80.6,0.757,87.0,1.11,91.2,1.306,45.7,-0.298,80.3,0.651,55,6,2,22,6,3,1,1,1.93,1.83,0.91,-0.47,True,False,False,False,0.214,right,6,False,0.129,0.0,0.871,0.0,0.682,0.165,0.0,0.153,2020: +0.5 -> 2021: +0.3 -> 2022: -0.2 -> 2023: +1.7 -> 2024: +1.8,2024.0,1.84,2022.0,-0.19
1488,Remo Freuler,5,5,13189.0,160.0,5.0,5.0,6.918814011849463,6.918814011849463,9.0,9.207863089628518,79.0,121.0,56.75444696098566,45.8542064614594,serie_a,Bologna,79.0,5.0,6.918813185766336,-1.92,0.0633,0.0876,0.0,0.0,M,1.0,1.0,False,0.5391,0.0341,0.0472,0.0628,0.8257,0.3873,0.3129,-0.0131,21.1,-0.794,35.0,-0.498,35.3,-0.507,35.5,-0.526,46.4,-0.274,63.3,0.118,76.7,0.505,45.8,-0.099,68.0,0.306,51.9,-0.052,2,17,0,60,0,2,0,3,-0.4,0.21,,-1.74,False,False,False,True,0.221,right,17,False,0.557,0.0,0.443,0.0,0.076,0.886,0.0,0.038,2020: -0.0 -> 2021: -0.5 -> 2022: -0.3 -> 2023: -0.6 -> 2024: -0.5,2020.0,-0.01,2023.0,-0.59
7526,Martín Zubimendi,5,5,13147.0,170.0,9.0,9.0,12.251252370886505,12.251252370886505,6.0,6.3924471298232675,86.0,76.0,47.41505219601095,38.214706412516534,la_liga,Real Sociedad,86.0,9.0,12.251255152747031,-3.25,0.1047,0.1425,0.0,0.0,M,1.0,0.8584467939453868,False,0.5887,0.0616,0.0839,0.0438,0.5203,0.3246,0.2616,-0.0222,25.2,-0.711,56.1,-0.144,64.9,0.036,21.3,-0.81,18.4,-0.854,48.8,-0.251,61.4,0.086,33.0,-0.304,95.2,1.84,79.6,0.675,29,17,0,40,2,2,0,5,-2.08,-1.52,,0.35,True,False,False,True,0.298,right,17,False,0.349,0.012,0.64,0.0,0.349,0.535,0.0,0.116,2020: -1.0 -> 2021: -0.6 -> 2022: -1.1 -> 2023: +1.4 -> 2024: -1.9,2023.0,1.4,2024.0,-1.92
1168,Bryan Cristante,5,5,13108.0,171.0,11.0,11.0,13.500045475549996,12.738746386952698,10.0,10.635481881909072,181.0,102.0,59.64008897729218,47.447588947601616,serie_a,Roma,180.0,11.0,12.738746010698371,-1.74,0.0611,0.0708,1.0,0.0,M,1.0,0.35970399755874277,True,1.2359,0.0755,0.0875,0.073,0.7003,0.4095,0.3258,-0.0119,72.1,0.377,62.9,0.035,67.4,0.09,43.0,-0.374,34.2,-0.512,69.0,0.249,79.5,0.61,47.4,-0.072,51.1,-0.163,49.7,-0.09,71,12,1,96,5,2,0,4,-1.04,0.59,-0.02,-1.27,True,False,False,True,0.111,right,12,False,0.417,0.006,0.578,0.006,0.309,0.53,0.006,0.149,2020: -1.4 -> 2021: +0.2 -> 2022: -0.8 -> 2023: -1.4 -> 2024: +1.6,2024.0,1.55,2020.0,-1.37
106,Waldemar Anton,5,5,13090.0,153.0,5.0,5.0,8.098455518484116,8.098455518484116,9.0,7.1412271820008755,106.0,45.0,56.67942510358989,50.49964660406113,bundesliga,VfB Stuttgart,106.0,5.0,8.098455880768592,-3.1,0.0472,0.0764,0.0,0.0,D,0.801,0.8014514896867838,False,0.7288,0.0344,0.0557,0.0491,0.3094,0.3897,0.3472,-0.0213,83.7,0.891,51.3,-0.116,66.8,0.321,67.6,0.071,54.1,-0.319,84.2,0.964,86.3,1.05,26.8,-0.503,40.9,-0.367,37.9,-0.412,42,16,2,46,1,1,1,2,-1.56,-0.28,0.58,-1.84,True,False,False,True,0.258,right,16,False,0.255,0.019,0.726,0.0,0.453,0.396,0.0,0.151,2020: -1.0 -> 2021: -0.1 -> 2022: -0.5 -> 2023: -1.6 -> 2024: +0.1,2024.0,0.12,2023.0,-1.55
